_id,title,lpNumber,aliases,areaName
6482032fc57c9f5a476e2bd9,998 Fifth Avenue Apartment House,LP-00429,,998 Fifth Avenue Apartment House
648279b5c57c9f5a476e2c07,Church of St. Ignatius Loyola,LP-00431,,Church of St. Ignatius Loyola
648203cbc57c9f5a476e2bda,The Regis High School,LP-00433,,The Regis High School
647ea3e9426b0f007933de31,Romanian Permanent Mission to the United Nations,LP-00436,,Romanian Permanent Mission to the United Nations (formerly Mrs. Graham Fair Vanderbilt House)
647e9276426b0f007933de27,56 East 93rd Street,LP-00437,,56 East 93rd Street House (formerly William Goadby Loew House)
647ea4b7426b0f007933de32,"The Synod of Bishops of the Russian Orthodox Church (formerly George F. Baker, Jr. House)",LP-00438,,The Synod of Bishops of the Russian Orthodox Church Outside of Russia
647e8f75426b0f007933de24,69 East 93rd Street House,LP-00439,,69 East 93rd Street Building
647ea31d426b0f007933de30,National Audobon Society,LP-00440,Willard and Dorothy Whitney Straight House | National Audobon Society and the International Center of Photography,National Audobon Society (formerly the Willard Straight House)
64591f554673c82a34f4ecfa,Vincent and Helen Astor House,LP-00442,Junior League of the City of New York,Junior League of the City of New York (formerly Vincent Astor House)
64813ca4c57c9f5a476e2bb7,Clarence Dillon House,LP-00443,Clarence and Anne Douglass Dillon House | 124 East 80th Street House,Clarence Dillion House
648a53047c55b27c2c708015,George and Martha Whitney House,LP-00444,120 East 80th Street House,120 East 80th Street House (formerly George Whitney House)
64820fd5c57c9f5a476e2be8,116 East 80th Street House,LP-00445,Lewis Spencer and Emily Coster Morris House,116 East 80th Street House (formerly Lewis Spencer Morris House)
64827a9ec57c9f5a476e2c08,Holy Trinity Church and St. Christopher House,LP-00446,,Holy Trinity Church and St. Christopher House (Rhinelander Memorial)
648200abc57c9f5a476e2bd5,Parsonage of Holy Trinity Church,LP-00447,,Parsonage of Holy Trinity Church (Rhinelander Memorial)
6432e7b1a90bce6b6c83bacb,Museum of the City of New York,LP-00448,,Museum of the City of New York
5606bdb0f89701aedbaebb76,New York City Marble Cemetery,LP-00464,,New York City Marble Cemetery
560f34ddf89701aedbaebc30,New York Marble Cemetery,LP-00466,,
6450bc143879cf70e53ff03f,Fire Engine Company No. 33,LP-00468,,Firehouse Engine Co. Thirty-Three
64698ec89e866c1d68eb577e,Rectory of the Church of the Transfiguration,LP-00471,,Rectory of the Church of the Transfiguration
643337a7a90bce6b6c83baf7,Haupt Conservatory,LP-00481,,"New York Botanical Garden Museum (now library) Building, Fountain of Life, and Tulip Tree Allee"
646593cf6117d262815b109d,Grace Episcopal Church and Graveyard,LP-00487,,Grace Episcopal Church and Graveyard
5602f0fef58614cf075b772e,Castle Williams,LP-00542,,0
55fe62aaf58614cf075b76fc,Fort Jay,LP-00543,Fort Columbus,0
5602ffe3f58614cf075b773b,The Block House,LP-00544,Post Hospital,0
56030471f58614cf075b7741,Governor's House,LP-00545,,0
56030295f58614cf075b773e,Admiral's House,LP-00546,,0
643a0b834ac6203737fd6e36,Whitehall Ferry Terminal,LP-00547,Battery Maritime Building | Municipal Ferry Pier,
560f2026f89701aedbaebc17,Bowling Green Fence and Park,LP-00548,,Bowling Green Fence
647bdb18426b0f007933dda3,27A Harrison Street House,LP-00551,315 Washington Street House,315 Washington Street House
6473dfa8426b0f007933dcce,27 Harrison Street House,LP-00552,317 Washington Street House,317 Washington Street House
647bdbf6426b0f007933dda4,25 Harrison Street House,LP-00553,314 Washington Street House | Jonas Wood House,314 Washington Street House (Jonas Wood House)
6490049f13f51e5a4696f260,37 Harrison Street House,LP-00554,327 Washington Street House | Wilson Hunt House,327 Washington Street House (Wilson Hunt House)
6490052f13f51e5a4696f261,39 Harrison Street House,LP-00555,329 Washington Street House | Joseph Randolph House,329 Washington Street House (Joseph Randolph House)
6490059b13f51e5a4696f262,41 Harrison Street House,LP-00556,331 Washington Street House | William B. Nichols House,331 Washington Street House (William B. Nichols House)
647bdcad426b0f007933dda5,29 Harrison Street House,LP-00557,Sarah R. Lambert House,29 Harrison Street House (Sarah R. Lambert House)
6490061313f51e5a4696f263,31 Harrison Street House,LP-00558,Jacob Ruckle House,31 Harrison Street House (Jacob Ruckle House)
6490068313f51e5a4696f264,33 Harrison Street House,LP-00559,Ebenezer Miller House,33 Harrison Street House (Ebenezer Miller House)
64ad7698fc95c50bc98dd027,20 Saint Mark's Place House,LP-00562,,Daniel Leroy House
646aef929e866c1d68eb579f,149 Mulberry Street House,LP-00563,,Stephen Van Rensselaer House
645bf8aae6fcaf3f17faafea,326 Spring Street House,LP-00568,James Brown House,James Brown House
6478143a426b0f007933dcf9,152 East 38th Street House,LP-00579,,152 East 38th Street House
647cf8ea426b0f007933dded,312 East 53rd Street House,LP-00582,,312 East 53rd Street House
647cf7a0426b0f007933ddec,311 East 58th Street House,LP-00583,,311 East 58th Street House
647cf686426b0f007933ddeb,313 East 58th Street House,LP-00584,,313 East 58th Street House
64827ec7c57c9f5a476e2c0c,R. Livingston Beekman House,LP-00587,,The Permanent Mission of Yugoslavia to the United Nations (formerly R. Livingston Beekman House)
647e90d8426b0f007933de26,122 East 92nd Street House,LP-00589,,122 East 92nd Street House
647e9066426b0f007933de25,120 East 92nd Street House,LP-00590,,120 East 92nd Street House
64820994c57c9f5a476e2be1,412 East 85th Street House,LP-00592,,
6479671b426b0f007933dd08,Manhattan Country School,LP-00593,Ogden Codman House,Manhattan Country School (built as Ogden Codman House)
6460699be6fcaf3f17fab08d,Brown Memorial Tower,LP-00595,,"Brown Memorial Tower, James Tower & James Memorial Chapel"
6432ea18a90bce6b6c83bacd,Grolier Club,LP-00597,,The Old Grolier Club (now the Gilbert Kiamie House)
6451f7e53879cf70e53ff088,"New York Public Library, Hamilton Grange Branch",LP-00599,,Hamilton Grange Branch of the New York Public Library
6463327f6117d262815b105f,Hopkins Store,LP-00601,75 Murray Street Building,75 Murray Street Building
64a5958afc95c50bc98dcfa1,Old West Farms Soldiers' Cemetery,LP-00624,,
64582efe4673c82a34f4ece7,John Rankin House,LP-00628,440 Clinton Street House | F. G. Guido Funeral Home,440 Clinton Street House
64a5a495fc95c50bc98dcfa8,Lawrence Graveyard,LP-00630,,
646656e76117d262815b10a0,Steinway House,LP-00632,Benjamin T. Pike House,Steinway House
64333939a90bce6b6c83baf8,"High Bridge, Aqueduct and Pedestrian Walk",LP-00639,,Coney Island (Riegelmann) Boardwalk
645bf93ce6fcaf3f17faafeb,83 Sullivan Street House,LP-00643,,83 Sullivan Street House
645bf99ce6fcaf3f17faafec,85 Sullivan Street House,LP-00644,,85 Sullivan Street House
645bfa11e6fcaf3f17faafed,116 Sullivan Street House,LP-00645,,116 Sullivan Street House
6450cb5e3879cf70e53ff048,Samuel Treadwell Skidmore House,LP-00646,,37 East 4th Street House
648a4b1a7c55b27c2c70800f,United Palace (formerly Loew's 175th Street Theatre),LP-00656,,United Palace (formerly Loew's 175th Street Theater)
64a49b30fc95c50bc98dcf94,Poppenhusen Institute,LP-00662,,Poppenhusen Institute
6455ab344673c82a34f4ecbd,Hanson Place Baptist Church,LP-00664,Hanson Place Seventh Day Adventist Church,Hanson Place Seventh Day Adventist Church
6442fa2e94494a7b43e48355,Henry Clay and Adelaide Childs Frick House,LP-00667,Frick Collection and Frick Art Reference Library,The Frick Collection (including the Frick Art Reference Library)
6482048bc57c9f5a476e2bdb,New World Foundation (formerly Lewis G. Morris House),LP-00668,,New York University Institute of Fine Arts
64869d193ee0be6578226197,"William E. and Melissa Phelps Dodge House, Greystone",LP-00672,,Greyston Conference Center
64c098d154ab1c604a34d25b,"Robert Colgate House ""Stonehurst""",LP-00673,,"Robert Colgate House ""Stonehurst"" (now the Nicholas Katzenbach House)"
5619f88ef89701aedbaebc73,Andrew Carnegie Mansion,LP-00674,"Andrew and Louise Carnegie House | Cooper-Hewitt National Design Museum, Smithsonian Institution | George L. McAlpin House",Andrew Carnegie Mansion
643ed6f54ac6203737fd6e7b,Otto Kahn House,LP-00675,Otto and Addie Kahn House | Convent of the Sacred Heart,Otto Kahn House
647e9a55426b0f007933de2b,James A. Burden House,LP-00676,James A. and Florence Sloane Burden House | Convent of the Sacred Heart,James A. Burden House
647e9995426b0f007933de2a,John Henry Hammond House,LP-00677,John Henry and Emily Vanderbilt Sloane Hammond House | Consulate General of the Russian Federation in New York,John Henry Hammond House
647e98f1426b0f007933de29,John B. Trevor House,LP-00678,John B. and Caroline Trevor House | Consulate General of the Russian Federation in New York,John B. Trevor House
646cec979e866c1d68eb57d2,437 West 24th Street House,LP-00679,,437 West 24th Street House
646ceda79e866c1d68eb57d3,439 West 24th Street House,LP-00680,,439 West 24th Street House
646cee7d9e866c1d68eb57d4,441 West 24th Street House,LP-00681,,441 West 24th Street House
646cef989e866c1d68eb57d5,443-445 West 24th Street House,LP-00682,,443-445 West 24th Street House
646cf03e9e866c1d68eb57d6,447 West 24th Street House,LP-00683,,447 West 24th Street House
646cfcaf9e866c1d68eb57d7,449 West 24th Street House,LP-00684,,449 West 24th Street House
646cfd419e866c1d68eb57d8,451 West 24th Street House,LP-00685,,451 West 24th Street House
646cfda99e866c1d68eb57d9,453 West 24th Street House,LP-00686,,453 West 24th Street House
646cfe0f9e866c1d68eb57da,455 West 24th Street House,LP-00687,,455 West 24th Street House
646cfe6f9e866c1d68eb57db,457 West 24th Street House,LP-00688,,457 West 24th Street House
646cfeec9e866c1d68eb57dc,459 West 24th Street House,LP-00689,,459 West 24th Street House
64698a609e866c1d68eb5779,326 East 18th Street House,LP-00698,,326 East 18th Street House
64698b1d9e866c1d68eb577a,328 East 18th Street House,LP-00699,,328 East 18th Street House
6469891e9e866c1d68eb5778,330 East 18th Street House,LP-00700,,330 East 18th Street House
6473e149426b0f007933dcd0,Sara Delano Roosevelt and Franklin and Eleanor Roosevelt Houses,LP-00702,Roosevelt House Public Policy Institute at Hunter College,Sara Delano Roosevelt Memorial House
64813fa8c57c9f5a476e2bbe,Automation House,LP-00703,J. William and Margaretta C. Clark House | Richard L. Feigen & Co.,"Automation House, American Foundation on Automation and Employment"
64828067c57c9f5a476e2c0d,Percy R. Pyne House,LP-00704,Percy and Maud H. Pyne House | Americas Society | Center for Inter-American Relations,Center for Inter-American Relations (formerly Percy R. Pyne House)
64813f33c57c9f5a476e2bbd,Spanish Institute,LP-00705,Oliver D. and Mary Pyne Filley House,Spanish Institute (formerly Oliver D. Filley House)
64814021c57c9f5a476e2bbf,Italian Cultural Institute,LP-00706,William Frances Crocker Sloane House,Italian Cultural Institute (formerly William Sloane House)
648140abc57c9f5a476e2bc0,Consulate General of Italy,LP-00707,Henry P. and Kate T. Davison House,Consulate General of Italy (formerly the Henry P. Davison House)
6487fb333ee0be65782261b7,Dunbar Apartments,LP-00708,,Dunbar Apartments
64756052426b0f007933dcd6,Brooklyn City Railroad Company Building,LP-00718,,Brooklyn City Railroad Company Building
64876c6c3ee0be65782261a5,"Houses on Hunterfly Road, 1700 Bergen Street",LP-00729,,"Houses on Hunterfly Road, 1700 Bergen Street"
64876d123ee0be65782261a6,"Houses on Hunterfly Road, 1702 Bergen Street",LP-00730,,"Houses on Hunterfly Road, 1702-04 Bergen Street"
64876da53ee0be65782261a7,"Houses on Hunterfly Road, 1704 Bergen Street",LP-00731,,"Houses on Hunterfly Road, 1702-04 Bergen Street"
64876e293ee0be65782261a8,"Houses on Hunterfly Road, 1706 Bergen Street",LP-00732,,"Houses on Hunterfly Road, 1706-08 Bergen Street"
64876eaf3ee0be65782261a9,"Houses on Hunterfly Road, 1708 Bergen Street",LP-00733,,
6456fa244673c82a34f4ecd9,Bergdorf Goodman,LP-00735,,Bergdorf Goodman
6448aa7ce7abb0665474a25d,Payne Whitney House,LP-00737,"Payne and Helen Hay Whitney House | Office of Cultural Services, Embassy of France",Payne Whitney House
64c434cc54ab1c604a34d338,Richard Cornell Graveyard,LP-00741,,
64341ec2a90bce6b6c83bb15,"Sailors' Snug Harbor, North Gatehouse",LP-00742,,"Building ""E"" (a dormitory facing Richmond Terrace)"
648fd5a913f51e5a4696f245,"Sailors' Snug Harbor, Iron Fence",LP-00743,,"Building ""E"" (a dormitory facing Richmond Terrace)"
64b019c754ab1c604a34d058,291 State Street House,LP-00744,,291 State Street House
64b01a5654ab1c604a34d059,293 State Street House,LP-00745,,293 State Street House
64b01b3054ab1c604a34d05a,295 State Street House,LP-00746,,295 State Street House
64b0247c54ab1c604a34d05c,297 State Street House,LP-00747,,297 State Street House
64b0253854ab1c604a34d05e,299 State Street House,LP-00748,,299 State Street House
649a6b52d4762e2149e238ed,290 State Street House,LP-00749,,290 State Street House
64876bd93ee0be65782261a4,"Houses on Hunterfly Road, 1698 Bergen Street",LP-00769,,Coney Island (Riegelmann) Boardwalk
6455c8b54673c82a34f4eccd,Flatbush Town Hall,LP-00770,,Flatbush Town Hall
64a4ba8bfc95c50bc98dcf9d,52nd Police Precinct Station House,LP-00771,,52nd Police Precinct Station House
643a0c214ac6203737fd6e37,364 Van Duzer Street House,LP-00772,,364 Van Duzer Street House
647aadd4426b0f007933dd11,390 Van Duzer Street House,LP-00773,,390 Van Duzer Street House
6449812ae7abb0665474a27a,Lyceum Theater,LP-00803,,Lyceum Theatre
648201ffc57c9f5a476e2bd7,1009 Fifth Avenue House,LP-00805,Benjamin N. and Sarah Duke House | Duke Residence,1009 Fifth Avenue House
6455f09e4673c82a34f4ecd5,Saint Bartholomew's Church,LP-00820,,Saint Bartholomew's Church
54f7e9f95c95968fe4487997,Soldiers and Sailors Memorial Arch,LP-00821,,Coney Island (Riegelmann) Boardwalk
64341feaa90bce6b6c83bb16,Kingsbridge Armory,LP-00823,Eighth Coastal Artillery Armory | Eighth Regiment Armory,Kingsbridge Armory (Eighth Regiment Armory)
64b336fb54ab1c604a34d0f8,Fort Tompkins,LP-00824,,Fort Tompkins
64af50ec54ab1c604a34d051,Fort Totten Battery,LP-00826,,0
643420a6a90bce6b6c83bb17,Fort Totten Officer's Club,LP-00827,,0
56048ba6f58614cf075b7747,Queensboro Bridge,LP-00828,,Coney Island (Riegelmann) Boardwalk
5606c3cff89701aedbaebb79,Battery Park Control House,LP-00829,,Battery Park Control House
645bfaa7e6fcaf3f17faafee,203 Prince Street House,LP-00830,,203 Prince Street House
645efa34e6fcaf3f17fab048,New York Society for Ethical Culture,LP-00831,,0
6473adcb426b0f007933dcbc,Shearith Israel Synagogue,LP-00832,the Spanish and Portuguese Synagogue,Congregation Shearith Israel (the Spanish and Portuguese Synagogue)
6473b657426b0f007933dcc3,First Church of Christ Scientist of New York City,LP-00833,,"First Church of Christ, Scientist of New York City"
647970c4426b0f007933dd0d,St. Nicholas Russian Orthodox Cathedral,LP-00834,,St. Nicholas Russian Orthodox Cathedral
560cbf3af89701aedbaebbe5,Fort Tryon Park and the Cloisters,LP-00835,,The Cloisters (Metropolitan Museum of Art)
64497432e7abb0665474a278,Gage & Tollner Restaurant,LP-00836,,Gage & Tollner
645dd8d2e6fcaf3f17fab010,Bronx Post Office,LP-00837,,Bronx Post Office
648369063ee0be6578226179,"New York, Westchester & Boston Railroad, Administration Building",LP-00839,,"Administration Building at East 180th Street (Former New York, Westchester & Boston Railroad Administration Building)"
64851e543ee0be657822617e,Abraham J. Wood House,LP-00841,5910 Amboy Road House,5910 Amboy Road
5604aea6f89701aedbaebb64,Asser Levy Public Baths,LP-00842,,Public Baths
6461bc6fe6fcaf3f17fab0b8,Morris & Laurenette Schinasi Residence,LP-00844,,Schinasi Residence
6452ffb33879cf70e53ff0a2,James A. and Ruth M. Bailey House,LP-00845,,The Baily Residence
64816da3c57c9f5a476e2bc5,11 East 70th Street House,LP-00846,,15 East 70th Street House
64816f14c57c9f5a476e2bc7,15 East 70th Street House,LP-00847,John Chandler and Corinne deBébian Moore House,15 East 70th Street House
64816f83c57c9f5a476e2bc8,17 East 70th Street House,LP-00848,Alvin W. and Angeline Krech House,17 East 70th Street House
64816ff8c57c9f5a476e2bc9,19 East 70th Street House,LP-00849,,19 East 70th Street House
64817067c57c9f5a476e2bca,21 East 70th Street House,LP-00850,,21 East 70th Street House
648a4d277c55b27c2c708010,Clergy House,LP-00852,,Grace Church
64542a2a3879cf70e53ff0c3,Grace Memorial House,LP-00853,,Grace Church
648cb83b7c55b27c2c708064,Neighborhood House,LP-00854,,Grace Church
5602155bf58614cf075b7723,Central Savings Bank,LP-00856,Apple Bank for Savings and apartments,Central Savings Bank
643eb3224ac6203737fd6e70,Dorilton Apartments,LP-00858,,The Dorilton
644a014de7abb0665474a285,Lambs Club,LP-00859,,The Lambs Club
647e899f426b0f007933de20,11 East 90th Street House,LP-00862,,11 East 90th Street House
647e8b82426b0f007933de21,15 East 90th Street House,LP-00863,Emily Trevor House,15 East 90th Street House
647e8c1b426b0f007933de22,17 East 90th Street House,LP-00864,,17 East 90th Street House
647e932d426b0f007933de28,1261 Madison Avenue Apartments,LP-00865,,1261 Madison Avenue Apartment House
647e9cf8426b0f007933de2d,1321 Madison Avenue House,LP-00866,,1321 Madison Avenue House
647e8e70426b0f007933de23,67 East 93rd Street House,LP-00867,,67 East 93rd Street House
647ea564426b0f007933de33,Mrs. Amory S. Carhart House (now Lycee Francais De New York),LP-00868,,Lycee Francais de New York (built for Mrs. Amory S. Carhart)
647e9b99426b0f007933de2c,Edith Fabri House,LP-00869,,Edith Fabbri House (now the House of the Redeemer)
646591906117d262815b109c,The Register,LP-00875,Jamaica Arts Center,The Register / Jamaica Arts Center
6455087f3879cf70e53ff0cd,First Houses,LP-00876,,First Houses
6463dc266117d262815b1076,"Kitchen, Montross & Wilcox Store",LP-00877,85 Leonard Street Building,85 Leonard Street Building
64486c83e7abb0665474a24d,American Radiator Building,LP-00878,Bryant Park Hotel,American Radiator Building (now American Standard Buildng)
6440b73d4ac6203737fd6e97,Bayard-Condict Building,LP-00882,,Bayard-Condict Building
5621cfcff89701aedbaebca6,US Courthouse,LP-00883,,United States Courthouse
561f181df89701aedbaebc93,DeLamar Mansion,LP-00884,Joseph Raphael De Lamar House | Consulate General of the Republic of Poland,De Lamar Mansion
647ab7f5426b0f007933dd16,Saint Paul's Memorial Church and Rectory,LP-00891,,Coney Island (Riegelmann) Boardwalk
648a6a237c55b27c2c708018,Our Lady of Lourdes Roman Catholic Church,LP-00892,,Our Lady of Lourdes Roman Catholic Church
644066924ac6203737fd6e94,Harlem River Houses,LP-00894,,Coney Island (Riegelmann) Boardwalk
64549c513879cf70e53ff0c9,Boys' High School,LP-00896,,Boys' High School
6447172ce7abb0665474a229,William Lescaze House and Office,LP-00898,,Lescaze House
55d9f0aaf58614cf075b745d,Frieze for the Entrance to the Manhattan Bridge,LP-00899,,Coney Island (Riegelmann) Boardwalk
55f5c1a1f58614cf075b7625,Grant's Tomb,LP-00900,General Ulysses S. Grant Tomb | General Grant National Memorial,General Grant National Memorial
560216f8f58614cf075b7724,Municipal Asphalt Plant,LP-00905,Murphy Center at Asphalt Green,Municipal Asphalt Plant
64496608e7abb0665474a26e,Chapel of the Good Shepherd,LP-00907,,
5602fddef58614cf075b7737,Smallpox Hospital,LP-00908,,Blackwell House
647d07ae426b0f007933ddf2,"Strecker Laboratory, Roosevelt Island",LP-00909,,Blackwell House
5602f9e7f58614cf075b772f,Octagon Tower,LP-00910,New York City Lunatic Asylum,Blackwell House
5602fb79f58614cf075b7730,Lighthouse,LP-00911,,Blackwell House
647d08b1426b0f007933ddf3,James Blackwell House,LP-00912,,Blackwell House
64c4743954ab1c604a34d376,"St. Peter's Church, Chapel and Cemetery",LP-00917,,"Saint Peter's Church, Chapel and Cemetery"
560f1d8df89701aedbaebc16,City Pier A,LP-00918,,Pier A
6496337813f51e5a4696f273,Elias Hubbard Ryder House,LP-00920,,Elias Hubbard Ryder House
646944849e866c1d68eb574f,Old Gravesend Cemetery,LP-00921,,Gravesend Cemetery (including the Van Sicklen Family Cemetery)
645462423879cf70e53ff0c8,Deutsches (German) Dispensary,LP-00924,Stuyvesant Polyclinic Hospital,Stuyvesant Polyclinic Hospital
56073febf89701aedbaebb9b,Long Island City Courthouse Complex,LP-00925,,"New York State Supreme Court, Queens County, Long Island City Branch"
64418f8594494a7b43e4833a,Gertrude Rhinelander Waldo House,LP-00927,,Gertrude Rhinelander Waldo Mansion
64330946a90bce6b6c83badd,Bronx County Courthouse,LP-00928,Bronx County Building,Bronx County Courthouse
648fab3f13f51e5a4696f234,2876 Richmond Terrace House (Stephen D. Barnes House),LP-00930,,2876 Richmond Terrace House (Stephen D. Barnes House)
53668a9b5c959622000890e7,Statue of Liberty,LP-00931,,Statue of Liberty National Monument
55ee3819f58614cf075b7597,Soldiers and Sailors Monument,LP-00932,,Soldiers and Sailors Monument
64796f87426b0f007933dd0b,Saint Ceclia's Church,LP-00933,,Saint Cecilia's Church
64797011426b0f007933dd0c,Saint Ceclia's Convent,LP-00934,,Saint Cecilia's Convent
646985cc9e866c1d68eb5775,Scribner Building,LP-00935,United Synagogue of America,Scribner Building (United Synagogue of America)
64820d85c57c9f5a476e2be5,Oliver Gould Jennings Residence,LP-00936,,Oliver Gould Jennings Residence
648211bec57c9f5a476e2bea,Henry T. Sloane Residence,LP-00937,,Henry T. Sloane Residence
6440bb9c4ac6203737fd6e9b,New-York Cancer Hospital,LP-00938,Towers Nursing Home,Towers Nursing Home
646c4d649e866c1d68eb57d1,17 West 16th Street Building,LP-00939,Margaret Sanger Clinic,17 West 16th Street House
64bc690254ab1c604a34d1be,"Surgeon's House, Brooklyn Navy Yard",LP-00940,,"Surgeon's House (Quarters ""R-I"")"
64c42ab454ab1c604a34d334,Creedmoor Farmhouse,LP-00941,,Creedmoor (Cornell) Farmhouse
64a06f1719d97124a7a9d35f,Cubberly-Britton Cottage,LP-00942,Britton Cottage,Cubberly-Britton Cottage
64816b07c57c9f5a476e2bc3,Barbara Rutherford Hatch Residence,LP-00943,,Barbara Rutherford Hatch Residence
64c4295d54ab1c604a34d333,Benjamin P. Allen House,LP-00944,Allen-Beville House,Allen-Beville House
646557fd6117d262815b1097,Prospect Cemetery,LP-00945,,Prospect Cemetery
64549f033879cf70e53ff0ca,Saint George's Episcopal Church,LP-00946,,Saint George's Protestant Episcopal Church
561a0462f89701aedbaebc78,New York School of Applied Design,LP-00949,New York School of Applied Design for Women,Pratt-New York Phoenix School of Design (New York School of Applied Design for Women)
64474e9ce7abb0665474a238,23rd Regiment Armory,LP-00950,,23rd Regiment Armory
64701b979e866c1d68eb5863,83rd Precinct Police Station and Stable,LP-00951,20th Precinct Police Station House and Stable,83rd Precinct Police Station House and Stable
645831cd4673c82a34f4eceb,Public School 39,LP-00952,,Public School 39
64498300e7abb0665474a27c,647 Fifth Avenue Building,LP-00954,,George W. Vanderbilt Residence
648762753ee0be657822619f,677 Lafayette Avenue House (Magnolia Grandiflora),LP-00957,,678 Lafayette Avenue House (Magnolia Grandiflora)
648762eb3ee0be65782261a0,678 Lafayette Avenue House (Magnolia Grandiflora),LP-00958,,678 Lafayette Avenue House (Magnolia Grandiflora)
6487620b3ee0be657822619e,679 Lafayette Avenue House (Magnolia Grandiflora),LP-00959,,678 Lafayette Avenue House (Magnolia Grandiflora)
646af32f9e866c1d68eb57a4,Fourteenth Ward Industrial School of the Children's Aid Society,LP-00960,Astor Memorial Building,Fourteenth Ward Industrial School
644cc9c43879cf70e53ff02a,Saint Patrick's Chancery Office,LP-00961,,St. Michael's Chapel of Old St. Patrick's Cathedral
643421c8a90bce6b6c83bb18,Excelsior Steam Power Company Building,LP-00962,,Excelsior Steam Power Company Building
64820c86c57c9f5a476e2be4,45 East 66th Street Building,LP-00963,,45 East 66th Street Building
64532aae3879cf70e53ff0ae,First Precinct Police Station,LP-00968,New York City Police Museum,First Precinct Police Station
5607577ff89701aedbaebba1,Ottendorfer Public Library,LP-00969,"New York Free Circulating Library, Ottendorfer Branch | New York Public Library, Ottendorfer Branch","Ottendorfer Branch, New York Public Library"
643b7bce4ac6203737fd6e4c,Lord & Taylor Store,LP-00970,,Former Lord & Taylor Building
64497514e7abb0665474a279,Williamsburgh Savings Bank Building,LP-00971,,Williamsburgh Savings Bank
64a99abefc95c50bc98dcfb6,Public School 9 Annex,LP-00974,,Public School 9 Annex
5619f586f89701aedbaebc71,Public School 111,LP-00975,,Public School 111
64adee7bfc95c50bc98dd035,Public School 15,LP-00976,,Public School 15
646594de6117d262815b109e,Famous Players-Lasky Studio,LP-00977,"Paramount Studies, Building No. 1 (Main Building) | Kaufman's Astoria Motion Picture and Television Center","Paramount Studios, Building No. 1 (Main Building)"
6445e02de7abb0665474a220,Civic Club,LP-00980,Estonian House,Civic Club (Estonian House)
64717f479e866c1d68eb5896,208 East 78th Street House,LP-00981,,208 East 78th Street House
647191aa9e866c1d68eb5897,210 East 78th Street House,LP-00982,,210 East 78th Street House
647192299e866c1d68eb5898,212 East 78th Street House,LP-00983,,212 East 78th Street House
647193069e866c1d68eb589a,214 East 78th Street House,LP-00984,,214 East 78th Street House
647193759e866c1d68eb589b,216 East 78th Street House,LP-00985,,216 East 78th Street House
647193d39e866c1d68eb589c,218 East 78th Street House,LP-00986,,218 East 78th Street House
646337c66117d262815b1063,Fleming Smith Warehouse,LP-00987,,Fleming Smith Warehouse
64477993e7abb0665474a23e,Andrew Norwood House,LP-00990,,Andrew Norwood House
64457cf3e7abb0665474a212,Casa Italiana,LP-00991,,Casa Italiana
55fe5cf3f58614cf075b76f8,Chrysler Building,LP-00992,,Chrysler Building
64484924e7abb0665474a241,Chanin Building,LP-00993,,Chanin Building
6458329a4673c82a34f4ecec,William B. Cronyn House,LP-00997,,271 Ninth Street House (William B. Cronyn House)
5606c218f89701aedbaebb78,Former Police Headquarters Building,LP-00999,,Former Police Headerquarters Building
644851e4e7abb0665474a24b,Racquet and Tennis Club Building,LP-01000,,Racquet and Tennis Club Building
64a722b5fc95c50bc98dcfb3,Caleb T. Ward Mansion,LP-01002,,Caleb T. Ward Mansion
6471b3e5426b0f007933dc88,146 East 89th Street House,LP-01004,,146 East 89th Street House
6471b4da426b0f007933dc89,148 East 89th Street House,LP-01005,,148 East 89th Street House
6471b590426b0f007933dc8a,150 East 89th Street House,LP-01006,,150 East 89th Street House
6471b621426b0f007933dc8b,152 East 89th Street House,LP-01007,,152 East 89th Street House
6471b94a426b0f007933dc8d,154 East 89th Street House,LP-01008,,154 East 89th Street House
6471b9c5426b0f007933dc8e,156 East 89th Street House,LP-01009,,156 East 89th Street House
6463dcc16117d262815b1077,David S. Brown Store,LP-01010,8 Thomas Street Building,No. 8 Thomas Street Building
64405d474ac6203737fd6e8c,Town Hall,LP-01011,,Town Hall
64963f6913f51e5a4696f277,Flatbush Dutch Reformed Church Parsonage,LP-01013,,Flatbush Dutch Reformed Church Parsonage
64c440fc54ab1c604a34d345,College of Mount St. Vincent Administration Building,LP-01014,,Fonthill (College Library)
646556276117d262815b1096,Saint Monica's Church,LP-01017,,Saint Monica's Church
561dd47cf89701aedbaebc8e,New York Yacht Club,LP-01019,,New York Yacht Club Building
6472b772426b0f007933dca1,Metropolitan Club Building,LP-01020,,Metropolitan Club Building
6433083aa90bce6b6c83badc,72nd Street Control House,LP-01021,"Interborough Rapid Transit System, 72nd Street Control House",Coney Island (Riegelmann) Boardwalk
6472b8b0426b0f007933dca2,Knickerbocker Club Building,LP-01025,,Knickerbocker Club Building
644cc8c33879cf70e53ff029,New Amsterdam Theater,LP-01026,,New Amsterdam Theater
5600e0f1f58614cf075b7710,Croton Aqueduct Gate House,LP-01035,,Croton Aqueduct (135th Street Gatehouse)
5600e1e5f58614cf075b7711,College of the City of New York,LP-01036,,Coney Island (Riegelmann) Boardwalk
644c7d033879cf70e53ff023,Robbins & Appleton Building,LP-01038,,Coney Island (Riegelmann) Boardwalk
644b49343879cf70e53ff007,Gilsey House,LP-01039,,Gilsey House
